up,down,left,right,angle,distance,size,decision
0,1,0,0,-1.0,0.0,31,-1
0,1,0,0,0.704829917668058,0.29814239699997197,32,-1
0,1,0,0,0.7577591614078535,0.35901098714230023,32,-1
0,1,0,0,0.7951642155744006,0.42163702135578396,32,-1
1,1,0,0,-0.17717412616163888,0.48534065928536785,32,-3
1,0,0,1,-0.09034077258868885,0.4714045207910317,32,-3
1,0,0,1,-0.0010760831779641144,0.4666666666666667,32,1
1,0,0,0,-0.001162302559074154,0.4,32,1
1,0,0,0,-0.001273238483676822,0.3333333333333333,32,1
1,0,0,0,-0.0014235236039665563,0.26666666666666666,32,1
1,0,0,0,-0.0016437429011854003,0.2,32,1
1,0,0,0,-0.0020131642900954225,0.13333333333333333,32,1
1,0,0,0,-0.0028470383110441983,0.06666666666666667,32,1
1,0,0,0,0.0,0.0,32,1
1,0,0,0,0.20483880409954702,0.21081851067789198,33,1
1,0,0,0,0.15596443673890628,0.2748737083745107,33,1
1,0,0,0,0.12567215878319915,0.339934634239519,33,1
1,0,0,0,-0.8948568071948771,0.4055175020198813,33,-3
0,0,0,1,0.001162302559074154,0.4,33,-3
0,0,1,1,-0.8948568071948771,0.4055175020198813,33,-1
0,1,1,0,-0.8743278412168008,0.339934634239519,33,-1
0,1,1,0,-0.8440355632610937,0.2748737083745107,33,-1
0,1,1,0,-0.7951611959004531,0.21081851067789198,33,-1
0,1,1,0,-0.7048270706751789,0.14907119849998599,33,-1
0,1,1,0,-0.4999954984661651,0.09428090415820635,33,-1
0,1,1,0,-1.0,0.06666666666666667,33,-1
0,1,1,0,0.49999549846616503,0.09428090415820635,33,-1
0,1,1,0,0.7048270706751788,0.14907119849998599,33,-1
0,1,1,0,0.7951611959004532,0.21081851067789198,33,-1
0,1,1,0,0.8440355632610937,0.2748737083745107,33,-1
1,1,1,0,-0.12567215878319915,0.339934634239519,33,3
1,0,1,1,0.998726761516323,0.3333333333333333,33,3
0,0,1,0,0.9208268349002544,0.5374838498865699,3,3
0,0,1,0,0.8440386512194759,0.5497474167490214,3,3
0,0,1,0,0.7715975106185516,0.5696002496878354,3,3
0,0,1,0,0.7048313411788213,0.5962847939999439,3,3
0,0,1,0,0.6443835513189295,0.6289320754704402,3,3
0,0,1,0,0.5903336217769732,0.6666666666666666,3,3
0,0,1,0,-0.45762207516504866,0.7086763875156433,3,1
1,0,0,0,-0.5000006430821086,0.6599663291074443,3,1
1,0,0,0,-0.5488750958101684,0.6146362971528592,3,-3
0,0,0,1,-0.5000007502622705,0.565685424949238,3,-3
0,0,0,1,-0.44228510137494914,0.5206833117271102,3,-3
0,0,0,1,-0.3743354078672676,0.4807401700618652,3,-3
0,0,0,1,-0.2951691333258274,0.447213595499958,3,-3
0,0,0,1,-0.20483578442559952,0.42163702135578396,3,-3
0,0,0,1,-0.10514319280512281,0.4055175020198813,3,-3
0,0,0,1,-0.001162302559074154,0.4,3,1
1,0,0,0,-0.001273238483676822,0.3333333333333333,3,1
1,0,0,0,-0.0014235236039665563,0.26666666666666666,3,1
1,0,0,0,-0.0016437429011854003,0.2,3,1
1,0,0,0,-0.0020131642900954225,0.13333333333333333,3,1
1,0,0,0,-0.0028470383110441983,0.06666666666666667,3,1
1,0,0,0,0.0,0.0,3,1
1,0,0,0,-0.4665241574111214,0.896908269804914,4,3
0,0,1,0,-0.4999994998248583,0.848528137423857,4,3
0,0,1,0,-0.537404523713922,0.8027729719194864,4,3
0,0,1,0,-0.5791661304405256,0.7601169500660919,4,3
0,0,1,0,-0.6256650335469551,0.7211102550927979,4,3
0,0,1,0,-0.6771699525570297,0.6863753427324667,4,3
0,0,1,0,-0.7337486681336514,0.6565905201197403,4,3
0,0,1,0,-0.7951652221440536,0.6324555320336759,4,3
0,0,1,0,-0.8607879181914462,0.6146362971528592,4,3
0,0,1,0,-0.9295470980750223,0.6036923425424945,4,3
0,0,1,0,-0.9990509837148006,0.6,4,-1
0,1,0,0,-0.9989934162822035,0.5333333333333333,4,-1
0,1,0,0,-0.998923916822036,0.4666666666666667,4,-1
0,1,0,0,-0.998837697440926,0.4,4,-1
0,1,0,0,-0.9987267615163232,0.3333333333333333,4,-1
0,1,0,0,-0.9985764763960334,0.26666666666666666,4,-1
0,1,0,0,-0.9983562570988147,0.2,4,-1
0,1,0,0,-0.9979868357099047,0.13333333333333333,4,-1
0,1,0,0,-0.9971529616889558,0.06666666666666667,4,-1
0,1,0,0,-1.0,0.0,4,-1
0,1,0,0,0.7048270706751788,0.14907119849998599,5,-3
0,0,0,1,0.499997749221146,0.1885618083164127,5,-3
0,0,0,1,0.37433290651561224,0.2403700850309326,5,-3
0,0,0,1,0.2951665235401135,0.29814239699997197,5,-3
0,0,0,1,-0.7577625896866605,0.35901098714230023,5,1
1,0,0,0,-0.8743343333243168,0.339934634239519,5,1
1,0,0,0,-1.0,0.3333333333333333,5,3
0,0,1,0,-1.0,0.26666666666666666,5,3
0,0,1,0,-1.0,0.2,5,3
0,0,1,0,-1.0,0.13333333333333333,5,3
0,0,1,0,-1.0,0.06666666666666667,5,3
0,0,1,1,-1.0,0.0,5,-1
0,1,0,1,-1.0,0.7333333333333333,6,-1
0,1,0,1,0.05771582435552381,0.7363574011458174,6,-1
1,1,0,1,-0.8855018094316028,0.7453559924999299,6,-3
1,0,0,1,-0.8743342084732821,0.679869268479038,6,-3
1,0,0,1,-0.8607911789006111,0.6146362971528592,6,-3
1,0,0,1,-0.844041932248738,0.5497474167490214,6,-3
1,0,0,1,-0.8228291842808361,0.48534065928536785,6,-3
1,0,0,1,-0.7951675708283873,0.42163702135578396,6,-3
1,0,0,1,-0.7577625896866605,0.35901098714230023,6,-3
1,0,0,1,-0.7048334764598864,0.29814239699997197,6,-3
1,0,0,1,-0.6256670934843876,0.2403700850309326,6,-3
1,0,0,1,-0.5000022507788539,0.1885618083164127,6,-3
1,0,0,1,-0.29517292932482114,0.14907119849998599,6,-3
1,0,0,1,-0.0020131642900954225,0.13333333333333333,6,1
1,0,0,0,-0.0028470383110441983,0.06666666666666667,6,1
1,0,0,0,0.0,0.0,6,1
1,0,0,0,-0.37433496645304487,0.7211102550927979,7,1
1,0,0,0,-0.4096663782230266,0.6666666666666666,7,1
1,0,0,0,-0.4511263016504124,0.6146362971528592,7,1
1,0,0,0,-0.5000007502622705,0.565685424949238,7,1
1,0,0,0,-0.5577165560081818,0.5206833117271102,7,1
1,0,0,0,-0.6256665049321926,0.4807401700618652,7,3
0,0,1,0,-0.5704473703393529,0.4268749491621899,7,3
0,0,1,0,-0.500001125392411,0.3771236166328254,7,3
0,0,1,0,-0.40966722704457975,0.3333333333333333,7,3
0,0,1,0,-0.2951700823319419,0.29814239699997197,7,1
1,0,0,0,-0.37433673210473317,0.2403700850309326,7,1
1,0,0,0,-0.5000022507788539,0.1885618083164127,7,1
1,0,0,0,-0.7048341882170583,0.14907119849998599,7,1
1,1,0,0,-1.0,0.13333333333333333,7,3
0,1,1,0,-1.0,0.06666666666666667,7,3
0,1,1,0,-1.0,0.0,7,3
0,1,1,0,0.5000007502622705,0.565685424949238,8,3
0,1,1,0,0.5488750958101684,0.6146362971528592,8,3
0,1,1,0,-0.40966505193404945,0.6666666666666666,8,-1
0,1,0,0,-0.3556149472194842,0.6289320754704402,8,-1
0,1,0,0,-0.2951668794200425,0.5962847939999439,8,-3
0,0,0,1,-0.3304982298608468,0.5374838498865699,8,-3
0,0,0,1,-0.3743334950678075,0.4807401700618652,8,-3
0,0,0,1,-0.4295526296606472,0.4268749491621899,8,-3
0,0,0,1,-0.49999887460758896,0.3771236166328254,8,-3
0,0,0,1,-0.5903327729554202,0.3333333333333333,8,-3
0,0,0,1,-0.7048299176680581,0.29814239699997197,8,-3
0,0,0,1,-0.8440355632610937,0.2748737083745107,8,-3
0,0,0,1,-0.9985764763960334,0.26666666666666666,8,-1
0,1,0,0,-0.9983562570988147,0.2,8,-1
0,1,0,0,-0.9979868357099047,0.13333333333333333,8,-1
0,1,0,0,-0.9971529616889558,0.06666666666666667,8,-1
0,1,0,0,-1.0,0.0,8,-1
0,1,0,0,-1.0,0.06666666666666667,9,-1
0,1,0,0,0.49999549846616503,0.09428090415820635,9,-1
0,1,0,0,0.7048270706751788,0.14907119849998599,9,-1
0,1,0,0,-0.20483880409954702,0.21081851067789198,9,-3
0,0,0,1,-0.0016437429011854003,0.2,9,-3
0,0,1,1,0.7951611959004532,0.21081851067789198,9,-3
0,0,1,1,-0.37433673210473317,0.2403700850309326,9,1
1,0,1,0,-0.5000022507788539,0.1885618083164127,9,1
1,0,1,0,-0.7048341882170583,0.14907119849998599,9,1
1,0,1,0,0.0,0.13333333333333333,9,1
1,0,1,0,-0.29516581178294166,0.14907119849998599,9,3
0,0,1,0,-0.4999954984661651,0.09428090415820635,9,3
0,0,1,0,-0.9971529616889558,0.06666666666666667,9,3
0,0,1,0,0.500004501533835,0.09428090415820635,9,3
0,0,1,0,0.7048341882170581,0.14907119849998599,9,3
0,0,1,0,0.795167906354788,0.21081851067789198,9,3
0,0,1,0,-0.15595787474826814,0.2748737083745107,9,-1
0,1,0,0,-1.0,0.26666666666666666,9,-1
0,1,0,0,0.15595787474826814,0.2748737083745107,9,-1
0,1,0,0,0.2951665235401135,0.29814239699997197,9,-1
0,1,0,0,-0.5903354255289446,0.3333333333333333,9,-3
0,0,0,1,-0.5000015005218884,0.282842712474619,9,-3
0,0,0,1,-0.37433673210473317,0.2403700850309326,9,-3
0,0,0,1,-0.20483880409954702,0.21081851067789198,9,-3
0,0,0,1,-0.0016437429011854003,0.2,9,1
1,0,0,0,-0.0020131642900954225,0.13333333333333333,9,1
1,0,0,0,-0.0028470383110441983,0.06666666666666667,9,1
1,0,0,0,0.0,0.0,9,1
1,0,0,0,0.5903354255289445,0.3333333333333333,10,1
1,0,0,0,0.5000011253924109,0.3771236166328254,10,1
1,0,0,0,0.4295546678332973,0.4268749491621899,10,1
1,0,0,0,-0.6256645921327324,0.4807401700618652,10,3
0,0,1,0,-0.7048308666741726,0.447213595499958,10,3
0,0,1,0,-0.7951642155744005,0.42163702135578396,10,3
0,0,1,0,-0.8948568071948771,0.4055175020198813,10,3
0,0,1,0,-0.998837697440926,0.4,10,3
0,0,1,0,-0.8948568071948771,0.4055175020198813,10,-1
0,1,0,0,-0.8743278412168008,0.339934634239519,10,-1
0,1,0,0,-0.8440355632610937,0.2748737083745107,10,-1
0,1,0,0,-0.7951611959004531,0.21081851067789198,10,-1
0,1,0,0,-0.7048270706751789,0.14907119849998599,10,-1
0,1,0,0,-0.4999954984661651,0.09428090415820635,10,-1
0,1,0,0,-1.0,0.06666666666666667,10,-3
0,0,0,1,0.0,0.0,10,-3
0,0,0,1,0.9096656580146999,0.4714045207910317,11,-3
0,0,0,1,0.920833250382451,0.5374838498865699,11,-3
0,0,0,1,0.9295535031596842,0.6036923425424945,11,-3
0,0,0,1,-0.0634509715151356,0.669991708074726,11,-1
0,1,0,0,-1.0,0.6666666666666666,11,-1
0,1,0,0,-0.9365490284848644,0.669991708074726,11,3
0,0,1,0,-0.9295535031596842,0.6036923425424945,11,3
0,0,1,0,-0.9208332503824511,0.5374838498865699,11,3
0,0,1,0,-0.9096656580146997,0.4714045207910317,11,3
0,0,1,0,-0.8948632610099455,0.4055175020198813,11,3
0,0,1,0,-0.8743343333243168,0.339934634239519,11,3
0,0,1,0,-0.844042125251732,0.2748737083745107,11,3
0,0,1,0,-0.795167906354788,0.21081851067789198,11,3
0,0,1,0,-0.7048341882170583,0.14907119849998599,11,3
0,0,1,0,-0.500004501533835,0.09428090415820635,11,3
0,0,1,0,-0.0028470383110441983,0.06666666666666667,11,1
1,0,0,0,0.0,0.0,11,1
1,0,0,0,0.0,0.0,12,1
1,0,0,0,-0.8743343333243168,0.339934634239519,13,1
1,0,0,0,0.0,0.3333333333333333,13,1
1,0,0,0,-0.12566566667568332,0.339934634239519,13,-3
0,0,0,1,-0.15595787474826814,0.2748737083745107,13,-3
0,0,0,1,-0.20483209364521207,0.21081851067789198,13,-3
0,0,0,1,-0.29516581178294166,0.14907119849998599,13,-3
0,0,0,1,-0.4999954984661651,0.09428090415820635,13,-3
0,0,0,1,0.0028470383110441983,0.06666666666666667,13,-3
0,0,0,1,-0.4999954984661651,0.09428090415820635,13,-1
0,1,0,0,-1.0,0.06666666666666667,13,-1
0,1,0,0,0.49999549846616503,0.09428090415820635,13,-1
0,1,0,0,0.7048270706751788,0.14907119849998599,13,-1
0,1,0,0,0.7951611959004532,0.21081851067789198,13,-1
0,1,0,0,-0.15596443673890628,0.2748737083745107,13,3
0,0,1,0,0.9985764763960333,0.26666666666666666,13,3
0,0,1,0,0.8440355632610937,0.2748737083745107,13,3
0,0,1,0,0.704829917668058,0.29814239699997197,13,3
0,0,1,0,0.5903327729554203,0.3333333333333333,13,3
0,0,1,0,0.499998874607589,0.3771236166328254,13,3
0,0,1,0,-0.5704473703393529,0.4268749491621899,13,1
1,0,0,0,-0.6559589158297545,0.38873012632302006,13,1
1,0,0,0,-0.7577625896866605,0.35901098714230023,13,1
1,0,0,0,-0.8743343333243168,0.339934634239519,13,1
1,0,0,0,-1.0,0.3333333333333333,13,-3
0,0,0,1,-1.0,0.26666666666666666,13,-3
0,0,0,1,-1.0,0.2,13,-3
0,0,0,1,-1.0,0.13333333333333333,13,-3
0,0,0,1,-1.0,0.06666666666666667,13,-3
0,0,0,1,0.0,0.0,13,-3
0,0,0,1,-0.49999887460758896,0.3771236166328254,14,-3
0,0,0,1,0.4096672270445797,0.3333333333333333,14,1
1,0,0,0,0.3440435588943103,0.38873012632302006,14,1
1,0,0,0,0.2951691333258274,0.447213595499958,14,1
1,0,0,0,-0.7422359327048872,0.507718207057594,14,-3
0,0,0,1,-0.8228258738383611,0.48534065928536785,14,-3
0,0,0,1,-0.9096592274113111,0.4714045207910317,14,-3
0,0,0,1,-0.998923916822036,0.4666666666666667,14,-1
0,1,0,0,-0.998837697440926,0.4,14,-1
0,1,0,0,-0.9987267615163232,0.3333333333333333,14,-1
0,1,0,0,-0.9985764763960334,0.26666666666666666,14,-1
0,1,0,0,-0.9983562570988147,0.2,14,-1
0,1,0,0,-0.9979868357099047,0.13333333333333333,14,-1
0,1,0,0,-0.9971529616889558,0.06666666666666667,14,-1
0,1,0,0,-1.0,0.0,14,-1
1,1,0,0,0.998923916822036,0.4666666666666667,15,3
1,0,1,0,0.9096592274113112,0.4714045207910317,15,3
1,0,1,0,0.8228258738383611,0.48534065928536785,15,3
1,0,1,0,0.7422359327048872,0.507718207057594,15,3
1,0,1,0,0.669499937075324,0.5374838498865699,15,3
1,0,1,0,0.6051358773472572,0.5734883511361751,15,3
1,0,1,0,-0.4511263016504124,0.6146362971528592,15,1
1,0,0,0,-0.5000007502622705,0.565685424949238,15,1
1,0,0,0,-0.5577165560081818,0.5206833117271102,15,1
1,0,0,0,-0.6256665049321926,0.4807401700618652,15,1
1,0,0,0,-0.7048332392066999,0.447213595499958,15,1
1,0,0,0,-0.7951675708283873,0.42163702135578396,15,-3
0,0,0,1,-0.7577625896866605,0.35901098714230023,15,-3
0,0,0,1,-0.7048334764598864,0.29814239699997197,15,-3
0,0,0,1,-0.6256670934843876,0.2403700850309326,15,-3
0,0,0,1,-0.5000022507788539,0.1885618083164127,15,-3
0,0,0,1,-0.29517292932482114,0.14907119849998599,15,-3
0,0,0,1,-0.0020131642900954225,0.13333333333333333,15,1
1,0,0,0,-0.0028470383110441983,0.06666666666666667,15,1
1,0,0,0,0.0,0.0,15,1
1,0,0,0,0.295170082331942,0.29814239699997197,16,1
1,0,0,0,-0.7577591614078535,0.35901098714230023,16,3
0,0,1,0,-0.8743278412168008,0.339934634239519,16,3
0,0,1,0,-0.9987267615163232,0.3333333333333333,16,3
0,0,1,0,0.12567215878319915,0.339934634239519,16,3
0,0,1,0,0.2422408385921465,0.35901098714230023,16,3
0,0,1,0,0.3440435588943103,0.38873012632302006,16,3
0,0,1,0,0.4295546678332973,0.4268749491621899,16,3
0,0,1,0,0.5000009003144062,0.4714045207910317,16,3
0,0,1,0,-0.4422834439918181,0.5206833117271102,16,-1
0,1,0,0,-0.3743334950678075,0.4807401700618652,16,-1
0,1,0,0,-0.29516676079330006,0.447213595499958,16,-1
0,1,0,0,-0.2048324291716128,0.42163702135578396,16,-1
0,1,0,0,-0.1051367389900545,0.4055175020198813,16,-1
0,1,0,0,-1.0,0.4,16,-3
0,0,0,1,-1.0,0.3333333333333333,16,-3
0,0,0,1,-1.0,0.26666666666666666,16,-3
0,0,0,1,-1.0,0.2,16,-3
0,0,0,1,-1.0,0.13333333333333333,16,-3
0,0,0,1,-1.0,0.06666666666666667,16,-3
0,0,0,1,0.0,0.0,16,-3
0,0,0,1,0.5000015005218883,0.282842712474619,17,1
1,0,0,0,0.4096672270445797,0.3333333333333333,17,1
1,0,0,0,0.3440435588943103,0.38873012632302006,17,1
1,0,0,0,0.2951691333258274,0.447213595499958,17,1
1,0,0,0,0.2577640672951127,0.507718207057594,17,1
1,0,0,0,-0.7715975106185519,0.5696002496878354,17,3
0,0,1,0,-0.8440386512194761,0.5497474167490214,17,3
0,0,1,0,-0.9208268349002544,0.5374838498865699,17,3
0,0,1,0,-0.9989934162822035,0.5333333333333333,17,-1
0,1,0,0,-0.998923916822036,0.4666666666666667,17,-1
0,1,0,0,-0.998837697440926,0.4,17,-1
0,1,0,0,-0.9987267615163232,0.3333333333333333,17,-1
1,1,0,0,-0.9985764763960334,0.26666666666666666,17,3
0,0,1,0,0.15596443673890628,0.2748737083745107,17,3
0,0,1,0,-0.7048299176680581,0.29814239699997197,17,-1
0,1,0,0,-0.6256632678952668,0.2403700850309326,17,-1
0,1,0,0,-0.49999774922114615,0.1885618083164127,17,-1
0,1,0,0,-0.29516581178294166,0.14907119849998599,17,-1
0,1,0,0,-1.0,0.13333333333333333,17,-1
1,1,0,0,-0.7048341882170583,0.14907119849998599,17,-3
1,0,0,1,-0.500004501533835,0.09428090415820635,17,-3
1,0,0,1,-0.0028470383110441983,0.06666666666666667,17,-3
1,0,0,1,-0.500004501533835,0.09428090415820635,17,1
1,0,0,0,0.0,0.06666666666666667,17,1
1,0,0,0,0.500004501533835,0.09428090415820635,17,1
1,0,0,0,0.29517292932482114,0.14907119849998599,17,1
1,0,0,0,0.20483880409954702,0.21081851067789198,17,1
1,0,0,1,0.15596443673890628,0.2748737083745107,17,1
1,0,0,0,0.12567215878319915,0.339934634239519,17,1
1,0,0,0,0.10514319280512281,0.4055175020198813,17,1
1,0,0,0,0.09034077258868885,0.4714045207910317,17,1
1,0,0,0,-0.9208268349002544,0.5374838498865699,17,3
0,0,1,0,-0.9989934162822035,0.5333333333333333,17,3
0,0,1,0,0.07917316509974563,0.5374838498865699,17,3
0,0,1,0,-0.8440386512194761,0.5497474167490214,17,-1
0,1,0,0,-0.8228258738383611,0.48534065928536785,17,-1
0,1,0,0,-0.7951642155744005,0.42163702135578396,17,-1
0,1,0,0,-0.7577591614078535,0.35901098714230023,17,-1
0,1,0,0,-0.7048299176680581,0.29814239699997197,17,-1
0,1,0,0,-0.6256632678952668,0.2403700850309326,17,-1
0,1,0,0,-0.49999774922114615,0.1885618083164127,17,-1
0,1,0,0,-0.29516581178294166,0.14907119849998599,17,-1
0,1,0,0,-1.0,0.13333333333333333,17,-1
1,1,0,0,-0.7048341882170583,0.14907119849998599,17,-3
1,0,0,1,-0.500004501533835,0.09428090415820635,17,-3
1,0,0,1,-0.0028470383110441983,0.06666666666666667,17,-3
1,0,0,1,0.49999549846616503,0.09428090415820635,17,-3
1,0,0,1,0.29516581178294166,0.14907119849998599,17,-3
1,0,0,1,0.20483209364521207,0.21081851067789198,17,-3
1,0,0,1,-0.844042125251732,0.2748737083745107,17,1
1,0,0,0,0.0,0.26666666666666666,17,1
1,0,0,0,0.844042125251732,0.2748737083745107,17,1
1,0,0,0,0.7048334764598865,0.29814239699997197,17,1
1,0,0,0,0.5903354255289445,0.3333333333333333,17,1
1,0,0,0,-0.49999887460758896,0.3771236166328254,17,3
0,0,1,0,-0.5903327729554202,0.3333333333333333,17,3
0,0,1,0,-0.7048299176680581,0.29814239699997197,17,3
0,0,1,0,-0.8440355632610937,0.2748737083745107,17,3
0,0,1,0,-0.9985764763960334,0.26666666666666666,17,-1
0,1,0,0,-0.9983562570988147,0.2,17,-1
0,1,0,0,-0.9979868357099047,0.13333333333333333,17,-1
0,1,0,0,-0.9971529616889558,0.06666666666666667,17,-1
0,1,0,0,-1.0,0.0,17,-1
1,1,1,0,0.997152961688956,0.06666666666666667,18,-1
1,1,0,0,0.9979868357099047,0.13333333333333333,18,-1
0,0,1,0,-0.7951674589860047,0.6324555320336759,3,3
0,0,1,0,-0.7715997769749904,0.5696002496878354,3,3
0,0,1,0,-0.7422382414337649,0.507718207057594,3,3
0,0,1,0,-0.7048332392066999,0.447213595499958,3,3
0,0,1,0,-0.6559589158297545,0.38873012632302006,3,3
0,0,1,0,-0.5903354255289446,0.3333333333333333,3,3
0,0,1,0,-0.5000015005218884,0.282842712474619,3,3
0,0,1,0,-0.37433673210473317,0.2403700850309326,3,3
0,0,1,0,-0.20483880409954702,0.21081851067789198,3,3
0,0,1,0,0.9983562570988145,0.2,3,3
0,0,1,1,0.7951611959004532,0.21081851067789198,3,3
0,0,1,1,0.6256632678952668,0.2403700850309326,3,3
0,0,1,0,-0.6256663087476843,0.7211102550927979,3,3
0,0,1,0,-0.5903349480659505,0.6666666666666666,3,3
0,0,1,0,-0.5488750958101684,0.6146362971528592,3,3
0,0,1,0,-0.5000007502622705,0.565685424949238,3,3
0,0,1,0,-0.44228510137494914,0.5206833117271102,3,3
0,0,1,0,-0.3743354078672676,0.4807401700618652,3,3
0,0,1,0,-0.2951691333258274,0.447213595499958,3,3
0,0,1,0,-0.20483578442559952,0.42163702135578396,3,3
0,0,1,0,-0.10514319280512281,0.4055175020198813,3,3
0,0,1,0,0.998837697440926,0.4,3,3
0,0,1,1,0.8948568071948771,0.4055175020198813,3,3
0,0,1,1,0.7951642155744006,0.42163702135578396,3,3
0,0,1,0,-0.5903354255289446,0.3333333333333333,3,3
0,0,1,0,-0.5000015005218884,0.282842712474619,3,3
0,0,1,0,-0.37433673210473317,0.2403700850309326,3,3
0,0,1,0,-0.20483880409954702,0.21081851067789198,3,3
0,0,1,0,0.9983562570988145,0.2,3,3
0,0,1,0,0.7951611959004532,0.21081851067789198,3,3
0,0,1,0,0.6256632678952668,0.2403700850309326,3,3
0,0,1,0,0.49999849947811176,0.282842712474619,3,3
0,0,1,0,0.40966457447105553,0.3333333333333333,3,3
0,0,1,0,0.3440410841702456,0.38873012632302006,3,3
0,0,1,0,-0.07044649684031584,0.6036923425424945,3,3
0,0,1,0,-0.0791667496175489,0.5374838498865699,3,3
0,0,1,0,-0.09033434198530034,0.4714045207910317,3,3
0,0,1,0,-0.1051367389900545,0.4055175020198813,3,3
0,0,1,0,-0.12566566667568332,0.339934634239519,3,3
0,0,1,0,-0.15595787474826814,0.2748737083745107,3,3
0,0,1,0,-0.20483209364521207,0.21081851067789198,3,3
0,0,1,0,-0.29516581178294166,0.14907119849998599,3,3
0,0,1,0,-0.4999954984661651,0.09428090415820635,3,3
0,0,1,0,-0.9971529616889558,0.06666666666666667,3,-1
0,1,0,0,-1.0,0.0,3,-1
1,1,0,0,-0.44228461231170857,1.0413666234542205,4,-3
1,0,0,1,-0.4096660952817963,1.0,4,-3
1,0,0,1,-0.37433474574560816,0.9614803401237304,4,-3
1,0,0,1,-0.33618342071853907,0.926162932629987,4,-3
1,0,0,1,-0.29516818431546904,0.894427190999916,4,-3
1,0,0,1,-0.2513330080505382,0.8666666666666667,4,-3
1,0,0,1,-0.20483427456893144,0.8432740427115679,4,-3
1,0,0,1,-0.15596031944608452,0.824621125123532,4,-3
1,0,0,1,-0.10514005316284722,0.8110350040397626,4,-3
1,0,0,1,-0.05293569594195731,0.8027729719194864,4,-3
1,0,0,1,-0.0008218723067119842,0.8,4,1
1,0,0,0,-0.0008584176007905361,0.7333333333333333,4,1
1,0,0,0,-0.0009003159409979212,0.6666666666666666,4,1
1,0,0,0,-0.0009490162851993963,0.6,4,1
1,0,0,0,-0.0010065837177964771,0.5333333333333333,4,1
1,0,0,0,-0.0010760831779641144,0.4666666666666667,4,1
1,0,0,0,-0.001162302559074154,0.4,4,1
1,0,0,0,-0.001273238483676822,0.3333333333333333,4,1
1,0,0,0,-0.0014235236039665563,0.26666666666666666,4,1
1,0,0,0,-0.0016437429011854003,0.2,4,1
1,0,0,0,-0.0020131642900954225,0.13333333333333333,4,1
1,0,0,0,-0.0028470383110441983,0.06666666666666667,4,1
1,1,0,0,-1.0,0.0,4,3
0,1,1,0,-0.29516652354011363,0.29814239699997197,5,3
0,1,1,0,-0.3743329065156123,0.2403700850309326,5,3
0,1,1,0,-0.49999774922114615,0.1885618083164127,5,3
0,1,1,0,-0.7048270706751789,0.14907119849998599,5,3
0,1,1,0,-0.9979868357099047,0.13333333333333333,5,-1
0,1,0,0,-0.9971529616889558,0.06666666666666667,5,-1
0,1,0,0,-1.0,0.0,5,-1
0,1,0,0,0.1051367389900545,0.4055175020198813,6,-1
0,1,0,0,0.2048324291716128,0.42163702135578396,6,-1
0,1,0,0,0.29516676079330006,0.447213595499958,6,-1
0,1,0,0,-0.6256665049321926,0.4807401700618652,6,3
0,0,1,0,-0.5704473703393529,0.4268749491621899,6,3
0,0,1,0,-0.500001125392411,0.3771236166328254,6,3
0,0,1,0,-0.40966722704457975,0.3333333333333333,6,3
0,0,1,0,-0.2951700823319419,0.29814239699997197,6,3
0,0,1,0,-0.15596443673890628,0.2748737083745107,6,3
0,0,1,1,-0.0014235236039665563,0.26666666666666666,6,1
1,0,0,1,-0.0016437429011854003,0.2,6,1
1,0,0,1,-0.0020131642900954225,0.13333333333333333,6,1
1,0,0,1,-0.0028470383110441983,0.06666666666666667,6,1
1,0,0,1,0.0,0.0,6,1
1,0,0,1,-0.24223741031333948,0.35901098714230023,7,-3
0,0,0,1,-0.29516652354011363,0.29814239699997197,7,-3
0,0,0,1,-0.3743329065156123,0.2403700850309326,7,-3
0,0,0,1,-0.49999774922114615,0.1885618083164127,7,-3
0,0,0,1,-0.7048270706751789,0.14907119849998599,7,-3
0,0,0,1,0.0020131642900954225,0.13333333333333333,7,-3
0,0,0,1,-0.7048270706751789,0.14907119849998599,7,-1
0,1,0,0,-0.4999954984661651,0.09428090415820635,7,-1
0,1,0,0,-1.0,0.06666666666666667,7,-1
0,1,0,0,0.49999549846616503,0.09428090415820635,7,-1
0,1,0,0,0.7048270706751788,0.14907119849998599,7,-1
0,1,0,0,0.7951611959004532,0.21081851067789198,7,-1
0,1,0,0,-0.15596443673890628,0.2748737083745107,7,3
0,0,1,0,0.9985764763960333,0.26666666666666666,7,3
0,0,1,0,0.8440355632610937,0.2748737083745107,7,3
0,0,1,0,0.704829917668058,0.29814239699997197,7,3
0,0,1,0,-0.40966722704457975,0.3333333333333333,7,1
1,0,0,0,-0.5000015005218884,0.282842712474619,7,1
1,0,0,0,-0.6256670934843876,0.2403700850309326,7,1
1,0,0,0,-0.795167906354788,0.21081851067789198,7,1
1,0,0,0,0.0,0.2,7,1
1,0,0,0,-0.20483209364521207,0.21081851067789198,7,-3
0,0,0,1,-0.29516581178294166,0.14907119849998599,7,-3
0,0,0,1,-0.4999954984661651,0.09428090415820635,7,-3
0,0,0,1,0.0028470383110441983,0.06666666666666667,7,-3
0,0,0,1,-0.4999954984661651,0.09428090415820635,7,-1
0,1,0,0,-1.0,0.06666666666666667,7,-1
0,1,0,0,0.49999549846616503,0.09428090415820635,7,-1
0,1,0,0,0.7048270706751788,0.14907119849998599,7,-1
0,1,0,0,0.7951611959004532,0.21081851067789198,7,-1
